NAISTYP_SORT; NAISTYP_C; NAISTYP_LAT; NAISTYP_NWLD; NAISTYP_HDOM_MIN; NAISTYP_HDOM_MAX; NAISTYP_HMAX_NAD; NAISTYP_HMAX_LAU; NAISTYP_BEM4; NAISTYP_STAO; NAISTYP_VASP; NAISTYP_HUMF; NAISTYP_ENT; NAISTYP_EIG; NTYP_KG_FEIN; NTYP_KG_GESTEIN; NAISTYP_KG_V; NAISTYP_KG_T_MIN; NAISTYP_KG_T_MAX; NTYP_AM_S; NTYP_AM_B; NTYP_RT_MITTELH; NTYP_RT_MULDE; NTYP_RT_KUPPE; NTYP_RT_PLATEAU; NTYP_RT_STEILH; NTYP_FELS; NTYP_BL_FELS_ST; NTYP_BL_FELS_WE; NTYP_BL_KARREN; NTYP_BL_SCHUTT_M; NTYP_BL_SCHUTT_S; NTYP_BL_SCHUTT_X; NTYP_STEINSCHLAG; NTYP_LAWINEN; NTYP_RUTSCHUNG; NTYP_EROSION; NTYP_WASS_BACH; NTYP_WASS_KLEIN; NTYP_WASS_QUELL; NTYP_WECHSELF; NAISTYP_GFX
55.1000001;55*Lä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; dazu Vogelbeere; Birke. Die immergrünen Fichten kommen nur spärlich vor. Schlussgrad locker. Kleinkollektive und Einzelbäume; auch Rottenansätze.
";0;0;27;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 55*
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
55.1000002;55*Ta ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; Waldföhre; Lärche. In gewissen Gebieten fehlt die Lärche nahezu vollständig. Schlussgrad locker. Kleinkollektive und Einzelbäume; auch Rottenansätze.
";0;0;27;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 55*
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
56;56;Sphagno-Piceetum;"Fichten; Bergföhren; Vogelbeere; Moorbirke; Birke; stellenweise schlechtwüchsige Tannen Schlussgrad räumig bis aufgelöst; oft stufige Bestände mit langbekronten Einzelbäumen und kleinen Rotten.
";15;25;25;15;;"Stark stauender mineralischer Untergrund; flach; die organische Auflage ist bis zur Oberfläche vernässt (Torf). Die Bäume wurzeln im Torf. Im Gegensatz zum Hochmoor besteht ein Wasseraustausch mit der Umgebung
";"Skelettfrei; flachgründig; undurchlässig bis übermässig durchlässig; stark vernässt Moosreich; mit Torfmoos; Grossem Haarmützenmoos; Heidelbeere
";"Torf; Rohhumus feuchte Ausprägung; falls beweidet";"Organische Böden; Nassböden beeinflusst durch Stau-; Hang- oder Grundwasser; stellenweise nassgebleicht
";"Skelettgehalt sehr gering; Gründigkeit mittel bis flach; Durchlässigkeit im organischen Bereich sehr bis äusserst hoch; im mineralischen Bereich gering bis sehr gering. Sumpfig bis sehr stark grundnass; Pseudogley oder Stagnogley.
";0;0;1;80;;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;56
57.000002;57Bl  ;"Homogyno-Piceetum; Blockausbildung";"Fichte dominiert; dazu Vogelbeere; stellenweise Bergföhre; Grünerle; in den kontinentalen Hochalpen (Region 3) auch Arve. Wegen dem ausgeprägten Kleinstandortsmosaik und den vielen nadelwaldfeindlichen Stellen sind viele langbekronte Einzelbäume und kleine Rotten vorhanden. Der Schlussgrad ist locker bis aufgelöst.
";10;25;27;17;;"Ruhender Blockschutt oder Karren; oft Ablagerungsgebiet eines Bergsturzes; häufig Kaltluftströme im Blockschutt (Eiskeller)
";"Moosreich; mit Heidelbeere und Farnen
";"Rohhumus; stellenweise Tangelhumus; Moder";"Gesteinsrohboden; Ranker; Regosol; Pararendzina; Rendzina; teils stellenweise verbraunt
";"Skelettgehalt sehr bis äusserst hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung
";0;9;9;30;;2;1;2;1;0;2;0;2;1;2;1;0;0;0;2;2;0;0;0;0;0;0;57Bl
57.0000022;57BlTa;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; stellenweise Bergföhre; Grünerle. Wegen dem ausgeprägten Kleinstandortsmosaik und den vielen nadelwaldfeindlichen Stellen sind viele langbekronte Einzelbäume und kleine Rotten vorhanden. Der Schlussgrad ist locker bis aufgelöst.
";0;0;27;17;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 57Bl
";;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;
57.00002;57C   ;Homogyno-Piceetum calamagrostietosum villosae;"Fichte dominiert; dazu Vogelbeere; in kontinentalen Gebieten Lärche (Pionier); in schattigen Steilhängen mit starker Schneebewegung stellenweise einzelne Grünerlen. Schlussgrad locker bis räumig; oft mit waldfreien Runsen. Rottenstruktur
";25;35;35;20;;"Saure Unterlage. Meistens Steilhänge. In den nördliche Randalpen alle Expositionen; sonst vor allem Schattenlagen
";"Grasig. Viel Wollreitgras; dazwischen Heidelbeere und Moose
";"Rohhumus oder Moder; teils erodiert";"Braunpodsol; Braunerde; stellenweise podsolierte Braunerde; Ranker; Regosol oder Podsol
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit mittel bis sehr tief;durchlässig; keine Vernässung
";0;0;9;80;;1;2;1;2;2;2;1;2;0;2;0;0;0;2;1;1;1;1;0;0;0;0;57C
57.0000201;57CLä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; dazu Vogelbeere; Grünerle. Die immergrünen Fichten und Arven kommen nur spärlich vor. Schlussgrad locker bis räumig; oft mit waldfreien Runsen. Rottenstruktur
";0;0;35;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 57C
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
57.0000202;57CTa ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; in kontinentalen Gebieten Lärche (Pionier); in schattigen Steilhängen mit starker Schneebewegung stellenweise einzelne Grünerlen. Schlussgrad locker bis räumig; oft mit waldfreien Runsen. Rottenstruktur
";0;0;35;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 57C
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
57.00007;57M   ;Homogyno-Piceetum melampyretosum sylvatici;"Fichten; dazu oft Lärche; etwas Vogelbeere. Recht geschlossene Bestände mit Tendenz zu Kleinkollektiven.
";25;30;30;20;;"Saure Unterlage (Silikat). Vor allem Schattenhänge; meistens im unteren Bereich der subalpinen Stufe.
";"Zwergstrauchreich; etwas mehr Heidelbeeren als Preiselbeeren; nicht üppig. Moosreich. Mit Waldwachtelweizen. Krautschicht häufig nicht deckend.
";"Moder; stellenweise trockene Ausprägung";"Braunerde; stellenweise podsoliert; Ranker oder Regosol; Podsol
";"Skelettgehalt hoch; Gründigkeit tief; durchlässig; keine Vernässung
";0;0;9;120;;1;2;1;2;2;2;2;2;0;2;0;0;0;2;1;1;2;2;0;0;0;0;57M
57.00012;57S   ;Homogyno-Piceetum sphagnetosum;"Fichte dominiert; dazu Vogelbeere; stellenweise einzelne Bergföhren. Der 
Schlussgrad ist räumig bis aufgelöst. Ausgeprägte Rottenstruktur
";20;30;30;20;;"Häufig auf toniger Unterlage oder sehr viel Niederschläge und kühle; schattige; luftfeuchte Lagen. Flache Lagen bis mässig geneigte Hänge; alle Expositionen
";"Deckende Moosschicht mit Torfmoos; zwergstrauchreich; die Heidelbeere ist oft kniehoch; nur wenig Wollreitgras
";"Mächtiger Rohhumus; in Mulden Torf; stellenweise Hydroform";"Nassböden beeinflusst durch Stau; Hang- oder Grundwasser; stellenweise nassgebleichte Nassböden oder teilweise vernässter Podsol
";"Wenig Skelett; Gründigkeit mittel; Durchlässigkeit gering; Vernässung mittel bis stark
";0;0;1;70;;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;57S
57.0001202;57STa ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere; stellenweise einzelne Bergföhren. Der Schlussgrad ist räumig bis aufgelöst. Ausgeprägte Rottenstruktur
";0;0;30;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 57S
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
57.00014;57V   ;Homogyno-Piceetum vaccinietosum myrtilli;"Fichte dominiert; dazu Vogelbeere; in kontinentalen Gebieten Lärche (Pionier) ausgeprägte Rottenstruktur mit Schneelöchern
";25;35;35;20;;"Saure Unterlage. Mässig geneigte Hänge; in den nördliche Randalpen alle Expositionen; in den Zwischenalpen vor allem Schattenlagen; in den kontinentalen Hochalpen nur an besonders kühlen; schattigen Lagen.
";"Zwergstrauchreich; die Heidelbeere ist oft kniehoch. Deckende Moosschicht
";"Rohhumus; stellenweise Moder";"Podsol; stellenweise podsolierte Braunerde; Braunpodsol; Ranker; Regosol; teilweise vernässt
";"Skelettgehalt gering bis sehr hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit sher hoch bis mittel; schwach pseudovergleyt bis keine Vernässung
";0;0;9;70;;1;2;1;2;1;1;0;0;0;2;0;0;0;2;2;2;2;2;0;0;0;0;57V
57.0001401;57VLä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere und Grünerle sind beigemischt; die immergrüne Fichte kommt nur spärlich vor. Rottenstruktur mit Schneelöchern.
";0;0;35;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 57V
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
57.00018;57VM  ;Homogyno-Piceetum valerianetosum montanae;"Mässig bis gut wüchsige Fichtenbestände mit lockerem Schlussgrad und meist deutlicher Rottenstruktur. Im vorwiegend kontinentalen Verbreitungsgebiet können Lärchen und einzelne Arven beigemischt sein. Im Nebenbestand sind stellenweise Vogelbeeren eingestreut. 
";25;35;0;0;;"Basische bis schwach saure Unterlage; mässig geneigte Hange; meidet Steilhänge und Plateaulagen; erscheint in allen Expositionen; im kontinentalen Raum werden abgewandte Lagen bevorzugt  
";"Oft etwas lückige Bodenvegetation; spärlich entwickelte Zwergstrauchvegetation;  aspektdominierende Moosschicht; Im Interzeptionsbereich oft vegetationsarme Xeromoderflächen. 
Krautpflanzen sind stets vorhanden jedoch mit geringer Deckung. Grasartige sind nur spärlich eingestreut.
";"Moder; etwas Xeromoder unter den Kronen stellenweise geringmächtige Rohhumusauflage";"Regosol; schwach entwickelte Braunerden. 
";"Mehr oder weniger tiefgründige; feinerdereiche; mässig bis wenig verwitterte Profile. Die oberen Horizonte sind entbast und oft schwach verbraunt. Kalk- bzw. dolomitreiches Skelett ist stets vorhanden. Eine Kalkgrenze findet sich im Hauptwurzelraum. Meist aus Mischgestein von Moränenablagerungen entstanden; gute Wasserspeicher-kapazität; mässige Durchlässigkeit
";;;;;;0;0;1;2;2;0;0;2;0;2;0;2;0;2;1;1;1;2;0;0;0;2;57VM
57.0001402;57VTa ;;"Fichte dominiert; mindestens einzelne Tannen können die Oberschicht erreichen. Dazu Vogelbeere und evt. Lärche. Ausgeprägte Rottenstruktur mit Schneelöchern.
";0;0;35;20;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 57V
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
58;58;Larici-Piceetum typicum;"Fichte; dazu Lärche als Pionier (fehlt meistens im Vorderrheintal); etwas Vogelbeere; in den kontinentalen Hochalpen gegen die obersubalpine Stufe hin auch einzelne Arven. Der Schlussgrad ist locker bis räumig; Rottenstruktur
";20;25;27;18;;"Saure Unterlage (Silikat). In den kontinentalen Hochalpen Hänge alle Expositionen; in den Zwischenalpen meistens Sonnenhänge
";"Grasig; Wollreitgras nur mit mässigem Deckungswert; Heidelbeere mit geringer Wuchshöhe und mit ähnlichem Deckungswert wie die Preiselbeere
";"Moder; stellenweise Rohhumus; stellenweise trockene Ausprägungen";"Braunerde; Ranker; Regosol; Braunpodsol; Podsol
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit flach bis sehr tief; durchlässig; keine Vernässung
";0;0;9;50;;1;2;1;2;2;2;1;2;0;2;0;0;0;2;1;1;2;2;0;0;0;0;58
58.000002;58Bl  ;"Larici-Piceetum typicum; Blockausbildung";"Schlechtwüchsige; locker bis aufgelöste Fichtenbestände mit deutlicher Rottenstruktur. Lärchen und einzelne Bergföhren oder Arven können beigemischt sein. Im Nebenbestand sind stellenweise Legföhren oder Vogelbeeren eingestreut. Zahlreiche; mehr oder weniger baumfeindliche Kleinstandorte sind stets vorhanden. Die trocken wirkende Bodenoberfläche wird durch grosse; ruhende Blöcke mit einer deutlichen Flechten- bzw. Zwergstrauchflora geprägt
";18;0;27;18;;"Ruhende Blockschuttfelder mit mässiger Hangneigung. Die von historischen Bergstürzen stammenden granitischen Blöcke sind gross; neigen zur Überhitzung und zeigen immer eine starke Einstrahlung. Grosse Temperaturamplituden schränken das Baumwachstum deutlich ein. 
";"Zwergstauchreiche; oft etwas lückige Bodenvegetation. Die Blöcke sind mit einer artenreichen Flechtenflora bewachsen; Moose sind zwischen den Blöcken und auf mächtigeren Humuspolstern vorhanden. Krautpflanzen sind nur spärlich eingestreut.
";"Xero-Moder mit einzelnen trockenen Rohhumustaschen; teisl Tangelhumus";"Feinmaterialarme Gesteinsrohböden; Ranker; Regosol. Oft ist eine kleinstandörtliche Podsolierung vorhanden. 
";"Zeitweise stark austrocknend und überhitzend. Skelettgehalt sehr bis äusserst hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung.
";0;0;;;;2;1;2;1;0;2;0;2;1;2;2;0;0;0;2;2;0;0;0;0;0;2;58Bl
58.00002;58C   ;Larici-Piceetum calamagrostietosum villosae;"Fichte; dazu oft Lärche. Der Schlussgrad ist locker bis räumig; Rottenstruktur
";20;25;27;18;;"Saure Unterlage (Silikat). Mässig trockene Standorte in südexponierten Steilhängen
";"Grasig; das Wollreitgras dominiert. 
";"Moder; oft trockene Ausprägung";"Braunerde;Podsol; Ranker oder Regosol
";"Skelettgehalt mittel bis sehr hoch;Gründigkeit tief bis sehr tief; durchlässig; keine Vernässung
";0;0;2;;;1;2;1;0;2;2;1;2;0;2;0;0;0;2;1;1;2;2;0;0;0;0;58C
58.00006;58L   ;Larici-Piceetum laserpitietosum halleri;"Fichte und Lärche (fehlt meistens im Vorderrheintal) dominieren; in den kontinentalen Hochalpen sind gegen die obersubalpine Stufe hin auch Arven
eingestreut. Der Schlussgrad ist räumig bis aufgelöst. Ausgeprägte Rottenstruktur.
";20;22;24;15;;"Saure Unterlage (Silikat); in den nördlichen Zwischenalpen nur auf sehr flachgründigen Standorten; meistens auf Rippen oder Hangschultern.
Meistens Sonnenhänge; sehr häufig beweidet
";"Karg; viele vegetationsfreie Stellen mit dürrer Nadelstreu. Viel Preiselbeere; Hallers Laserkraut; Wollreitgras; nur wenig Heidelbeere mit geringer Wuchshöhe
";"Moder trockene Ausprägung; stellenweise Rohhumus trockene Ausprägung; teils erodiert";"Ranker; stellenweise podsolierte Braunerde; Braunpodsol
";"Skelettgehalt hoch bis äusserst hoch; Gründigkeit mittel bis tief; durchlässig; keine Vernässung
";0;0;1;100;;1;0;1;2;2;2;1;1;0;2;0;2;0;2;1;1;2;1;0;0;0;0;58L
58.0000601;58LLä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere ist beigemischt; die immergrüne Fichte kommt nur spärlich vor. Der Schlussgrad ist locker bis räumig; Rottenstruktur
";0;0;24;15;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 58L
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
58.0000001;58Lä ;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere ist beigemischt; die immergrüne Fichte kommt nur spärlich vor. Der Schlussgrad ist locker bis räumig; Rottenstruktur
";0;0;27;18;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 58
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
59;59;Larici-Pinetum cembrae typicum;"Arve dominiert; dazu Lärche; Vogelbeere und Birke; stellenweise einzelne Fichten. Teilweise dominiert auch die Lärche; z. B. weil sie durch Kalhschläge oder Beweidung gefördert wurde. Der Schlussgrad ist locker bis räumig. Langkronige Einzelbäume oder Rotten mit wenig Bäumen 
";15;25;25;15;;"Meist auf Silikatgestein; selten auch auf basischem Gestein möglich. Blockig-felsige Standorte werden bevorzugt. Meistens Schattenhänge.
";"Üppige Zwergstrauchvegetation und dichte Moosschicht
";"Rohhumus; stellenweise Moder";"Podsol; Braunpodsol; Ranker; Regosol; stellenweise podsolierte Braunerde; Gesteinsrohboden
";"Skelettgehalt mittel bis äusserst hoch; Gründigkeit mittel bis sehr tief; durchlässig; keine Vernässung
";0;0;9;110;;1;0;1;1;2;1;2;2;1;1;2;0;0;2;1;1;0;0;0;0;0;0;59
59.1;59*   ;Rhododendro ferruginei-Laricetum;"Lockere bis aufgelöste; häufig gleichförmig wirkende Lärchenbestände mit Grünerlen und einzelnen eingestreuten Vogelbeeren. Standorte mit viel Alpenrose ausserhalb des Arvenareals; entspricht etwa einem
Lärchen-Arvenwald mit Alpenrose ohne Arve.
";15;25;25;15;;"Kühle Lagen; oft grober; ruhender Blockschutt mit kältespeichernden Hohlräumen. Feinerdereichere Flächen wurden oft alpwirtschaftlich genutzt. Flache Lagen und mässig geneigte Schattenhänge
";"Bis über 1 m hohe Alpenrosen; dazwischen kniehohe Heidelbeeren und Grünerlen. In stark beweideten Beständen grasige Vegetation.
";Rohhumus;"Podsol auf Blockschutt; stellenweise Gesteinsrohboden; Ranker; Humuspodsol
";"Skelettgehalt gering bis äusserst hoch; Gründigkeit gering bis sehr tief; Durchlässigkeit hoch bis äusserst hoch; keine Vernässung.
";0;0;2;;;1;0;1;1;2;2;1;1;1;2;0;0;0;2;1;1;0;0;0;0;0;0;59Stern
59.00001;59A   ;Adenostylo-Laricetum;"Lärche und Grünerle dominieren; dazu Vogelbeere; stellenweise auch Arve. In den Regionen 4 und 5 fehlt die Arve. Der Bestand ist stufig; mit Lärche (auf felsigen Kuppen) in der oberen Schicht und Grünerle (in wasserzügigen Mulden) in der unteren Schicht. Der Schlussgrad ist räumig bis aufgelöst. Langkronige Einzelbäume; selten Rotten mit wenig Bäumen
";15;25;25;15;;"Kühl-feuchte; mittel bis stark geneigte Nordhänge mit langer Schneebedeckung; häufig im Bereich von Lawinenzügen
";"Sehr üppige Hochstaudenflur; oft mit viel Alpenwaldfarn; auf Kuppen einige Zwergsträucher. In der Regionen 4 und 5 gibt es auch grasreiche Varianten. 
";"Mull; feuchte Ausprägung und Moder; auf Kuppen auch Rohhumus";"Braunerde; stellenweise nasser Ranker; vernässter vernässte und podsolierte Braunerde; Braunpodsol; Podsol
";"Skelettgehalt mittel bis hoch; Gründigkeit mittel; Durchlässigkeit mittel bis gering; leicht vernässt
";0;0;;;;1;0;1;1;2;2;1;2;0;2;2;2;0;1;1;1;2;2;0;0;0;0;59A
59.00002;59C   ;Cotoneastro-Pinetum cembrae;"Arve dominiert; dazu selten Lärche und stellenweise Bergföhre. Der Schlussgrad ist räumig bis aufgelöst. Langkronige Einzelbäume; selten Rotten mit wenig Bäumen
";10;15;15;10;;"Silikat; selten auch auf Kalk; stark ausgeprägtes Kleinrelief mit vielen Felsen und Blöcken und wenig feinerdereichen Stellen. Extreme; steile Sonnenhänge; trocken.
";"Artenreiche Krautschicht mit geringer Deckung; dazwischen oft felsige Partien; die höchstens eine Flechtenvegetation zeigen.
";"Moder; trockene Ausprägung; stellenweise Rohhumus; trockene Ausprägung";"Gesteinsrohboden; Ranker; stellenweise podsolierte Braunerde; Braunpodsol
";"Skelettreich; flachgründig; Durchlässigkeit übermässig bis normal
";0;0;;;;1;0;2;0;2;2;1;1;1;2;2;0;0;2;1;1;0;0;0;0;0;0;59C
59.00004;59E   ;Larici- Pinetum cembrae ericetosum;"Schlechtwüchsige; meist lückig bis aufgelöste; Arven-Lärchenbestände; denen einzelne Bergföhren beigemischt sind. Die Arven und Lärchen sind einzelstammweise oder in kleineren Gruppen verteilt. In den zahlreichen Lücken und Blössen dominieren oft vegetationsfreie Geröll- und Felspartien.  
";15;20;20;13;;"Basenreiche Unterlage (tonarme Kalke; Dolomit); felsige oder blockige  mässig bis stark geneigte Hänge mit hoher Einstrahlung; zeitweise austrocknend
";"Mässig bis stark deckende Bodenvegetation die von Zwergsträuchern mit geringer Wuchshöhe dominiert wird. Beweidete Bestände zeigen oft den grasigen Aspekt alpiner Blaugrasrasen. 
";"Moder; Kalkmoder; teilweise trockene Ausprägung";"Gesteinsrohboden; Rendzina
";"Die mineralischen Horizonte sind wenig verwittert; flachgründig und skelettreich; Feinerde ist nur spärlich vorhanden; grosse Durchlässigkeit; die Wasserspeicherkapazität ist gering.
";9;1;;;;0;1;1;2;1;2;1;1;1;2;2;2;2;2;1;1;2;2;0;0;0;2;59E
59.00016;59H   ;Larici-Pinetum cembrae rhododendretosum hirsuti;"Schlechtwüchsige; meist lückig bis aufgelöste; Arven-Lärchenbestände; denen einzelne Bergföhren beigemischt sind. Die Arven und Lärchen sind einzelstammweise oder in kleineren Gruppen verteilt. In den zahlreichen Lücken und Blössen gedeiht eine üppige oft über 1m hohe Zwergstrauchvegetation. Die Bestände sind meist von felsig-blockigen; baumfreien Partien durchsetzt
";15;20;0;0;;"Basenreiche Unterlage (tonarme Kalke; Dolomit); felsige oder blockige  Nordlagen; kalt; geringe Einstrahlung; oft taufeucht; zeitweise austrocknend; mässig bis stark geneigt
";"Stark deckende Bodenvegetation; üppige Zwergstrauchvegetation; Rhododendren; Aspektdominierende Moosschicht; im Interzeptionsbereich oft vegetationsarm; Krautpflanzen und Grasartige sind vor allem auf anstehendem  mineralischen Material herdenweise eingestreut. 
";"Rohhumus; Tangelhumus; Xeromoder.";"Gesteinsrohboden; Rendzina
";"Die mineralischen Horizonte sind wenig verwittert; flachgründig und skelettreich; Feinerde ist nur spärlich vorhanden; grosse Durchlässigkeit; die Wasserspeicherkapazität ist gering.
";;;;;;0;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;0;0;0;0;59H
59.00005;59J   ;Junipero-Laricetum;"Aufgelöste bis lockere; meist gleichförmige Lärchenbestände mit Vogelbeere; selten mit einzelnen Fichten; Tannen; Buchen oder Arven. Oft stark vom Menschen beeinflusst; teilweise Ersatzgesellschaft von 59 oder 47*
";15;25;25;15;;"Silikat. Gleichmässige; eher trockene; steinige Hänge mit teilweise anstehendem Fels. Sonnenhänge. Die feinerdereicheren Lichtungen wurden oft alpwirtschaftlich genutzt.
";"Teppiche von Zwergwacholder und anderen Zwergsträuchern; in Lichtungen grasig.
";"Moder; stellenweise Rohhumus; trockene Ausprägungen; teils erodiert";"Ranker; Podsol; Gesteinsrohboden
";"Skelettgehalt gering bis hoch; Gründigkeit flach bis tief; Durchlässigkeit äusserst hoch bis hoch; keine Vernässung.
";0;0;2;;;1;0;1;2;1;2;1;1;1;1;0;2;0;2;1;1;2;1;0;0;0;0;59J
59.00006;59L   ;Larici-Pinetum cembrae laserpitietosum halleri;"Arve dominiert; dazu Lärche (diese ist oft stärker vertreten als in der Ausbildung mit Alpenrose). Teilweise dominiert die Lärche; weil sie durch Kalkschlag oder wegen Beweidung gefördert wurde. Der Schlussgrad ist räumig. Langkronige Einzelbäume oder Rotten mit wenig Bäumen
";15;25;25;15;;"Meist auf Silikat; selten auch auf Bündnerschiefer; feinerdereiche Böden; nur wenig Felsen und Blockschutt. Meistens Sonnenhänge; trocken.
";"Grasig mit Wollreitgras; dazwischen auch Zwergsträucher 
";"Moder; stellenweise Rohhumus; Mull; teilweise trockene Ausprägungen; teils erodiert";"Braunerde; Ranker; Regosol; Braunpodsol; Podsol.
";"Skelettgehalt mittel bis sehr hoch; Gründigkeit mittel bis sehr tief; Durchlässigkeit sehr hoch bis mittel; keine Vernässung.
";0;0;9;100;;1;2;1;2;1;2;1;1;2;1;0;2;0;2;1;1;2;1;0;0;0;0;59L
59.0000601;59LLä;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; die immergrüne Arve kommt nur spärlich vor. Der Schlussgrad ist locker bis räumig. Langkronige Einzelbäume oder Rotten mit wenig Bäumen

";0;0;25;15;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 59L
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
59.0000001;59Lä ;;"Wegen Beeinflussung durch Schneebewegungen/Lawinen dominiert die Lärche; Vogelbeere und Birke sind beigemischt; die immergrüne Arve kommt nur spärlich vor. Der Schlussgrad ist locker bis
räumig. Langkronige Einzelbäume oder Rotten mit wenig Bäumen
";0;0;0;0;;;"Strauch-; Kraut- und Moosschicht sowie Boden siehe bei 59
";;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
59.00018;59R   ;Larici-Pinetum cembrae rumicetosum scutati;"Mässig wüchsige; locker bis aufgelöste Lärchenbestände; denen einzelne Arven oder Fichten beigemischt sein können. Im Nebenbestand sind oft +/- grosskronige Vogel- und Mehlbeeren vorhanden. Die Bestände sind häufig pionierhaft und zeugen von früherer Beweidung. Die Bodenoberfläche wirkt meist grasig oder wird durch spärlich bewachsene; überhitzende Schuttflächen geprägt. 
";15;28;30;20;;"Mehr oder weniger aktiver Blockschutt mit mittlerer bis feiner Blockgrösse. Harte; granitische oder serpentinithaltige Gesteine. Die mässig steilen Schutthalden finden sich im Schuttablagerungsbereich und zeigen immer eine starke Einstrahlung
";"Grasige; oft etwas lückige; aber artenreiche Bodenvegetation. Die Blöcke wirken kahl; oft mit Flechten bewachsen; Moose sind höchstens spärlich vorhanden.
";Moder mit einzelnen Humustaschen;"Feinmaterialarme Gesteinsrohböden; Ranker 
";"Zeitweise stark austrocknend und überhitzend; auf bewegtem Blockschutt sind oft Restbasen und Nährstoffe vorhanden.
";0;0;;;;0;0;1;2;0;0;0;2;0;2;0;1;1;1;1;1;0;2;0;0;0;0;59R
59.00012;59S   ;;"Lärchen dominieren allein; in Gebieten wo die Arve von Natur aus schwach bis kaum vertreten ist.
";15;25;25;15;;"Kalkhaltige Felsen; Terassen und Steile hängen. Meistens sonnige Hänge ; zeitweise austrocknend
";"Lärche dominiert parkartig; darunter Rasen aus Blaugras; Berg-Reitgras Silberkraut mit wenige Sträucher.
";"Moder; teilweise Xeromoder.";"Rendzina. Rohboden.
";"Sehr flachgründig und skelettreich; Feinerde mit Humus ist dünn; mit knappe Wasserspeicherkapazität.
";2;1;9;;;2;1;2;0;1;0;1;1;1;2;9;0;0;2;2;1;2;2;0;0;0;2;59S
59.00014;59V   ;Larici-Pinetum cembrae vaccinietosum myrtilli;"Lockere Lärchen-Arvenwälder; teilweise fehlt die Lärche; teilweise mit Bergföhre.
";15;25;25;15;;"Auf Silikatböden oder basenarmen Moränen. Hanglagen und Hangfusslagen
";"Wegen ehemaliger Beweidung oft grasig. Moosschicht vorhanden; aber nicht üppig.
";"Moder; stellenweise Rohhumus.";"Podsol; Braunpodsol; podsolierte Braunerde; stellenweise Regosol
";"Skelettgehalt hoch bis sehr hoch; Gründigkeit tief bis sehr tief; Durchlässigkeit sehr hoch bis mittel; keine Vernässung
";0;0;2;;;1;2;1;2;2;2;2;0;0;2;0;0;0;2;1;1;2;2;0;0;0;0;59V
