NAISTYP_SORT;NAISTYP_C;ART;SISF_NR;VORH;update
1057.00014;57VG   ;K;246700;2;
1057.00014;57VG   ;K;248300;1;
1057.00014;57VG   ;K;249700;1;
1057.00014;57VG   ;K;252400;2;
1057.00014;57VG   ;K;256600;1;
1057.00014;57VG   ;K;263700;2;
1057.00014;57VG   ;K;282400;2;
1057.00014;57VG   ;K;287300;1;
1057.00014;57VG   ;K;325200;2;
1057.00014;57VG   ;K;345300;2;
1057.00014;57VG   ;K;435300;1;
1057.00014;57VG   ;K;444100;2;
1057.00014;57VG   ;K;449100;2;
1057.00014;57VG   ;M;1000171;1;
1057.00014;57VG   ;M;1000283;1;
1057.00014;57VG   ;M;1000284;1;
1057.00014;57VG   ;M;1000427;1;
1057.00014;57VG   ;M;1000434;1;
1057.00014;57VG   ;M;1000447;1;
1057.00014;57VG   ;M;1000473;1;
1057.00014;57VG   ;M;1000499;1;
1057.00014;57VG   ;S;220700;2;
1057.00014;57VG   ;S;243900;2;
1057.00014;57VG   ;S;354400;1;
1057.00014;57VG   ;S;368400;2;
1057.00014;57VG   ;S;434800;1;
1058;58G    ;B;25400;3;
1058;58G    ;B;60400;3;
1058;58G    ;B;60500;;delete
1058;58G    ;B;227200;2;
1058;58G    ;B;302800;1;
1058;58G    ;B;304900;3;
1058;58G    ;B;305500;2;
1058;58G    ;B;305800;3;
1058;58G    ;B;317500;3;
1058;58G    ;B;363700;3;
1058;58G    ;B;402300;3;
1058;58G    ;K;34400;2;
1058;58G    ;K;57400;1;
1058;58G    ;K;71500;1;
1058;58G    ;K;73600;2;
1058;58G    ;K;74700;2;
1058;58G    ;K;202600;2;
1058;58G    ;K;207300;2;
1058;58G    ;K;208900;1;
1058;58G    ;K;240600;2;
1058;58G    ;K;246900;1;
1058;58G    ;K;247300;2;
1058;58G    ;K;249700;1;
1058;58G    ;K;256600;1;
1058;58G    ;K;269700;2;
1058;58G    ;K;300800;2;
1058;58G    ;K;345300;2;
1058;58G    ;K;396800;2;
1058;58G    ;K;434800;1;
1058;58G    ;K;435300;1;
1058;58G    ;M;1000171;1;
1058;58G    ;M;1000283;1;
1058;58G    ;M;1000434;1;
1058;58G    ;M;1000447;1;
1058;58G    ;M;1000448;1;
1058;58G    ;M;1000473;1;
1058;58G    ;M;1000499;1;
1058;58G    ;M;2000001;1;
1058;58G    ;M;2000002;1;
1058;58G    ;M;2000003;1;
1058;58G    ;M;2000004;1;
1058;58G    ;S;121800;2;
1058;58G    ;S;220700;1;
1058;58G    ;S;243400;2;
1058;58G    ;S;354400;2;
1058.00006;58LG   ;B;25400;3;
1058.00006;58LG   ;B;60400;3;
1058.00006;58LG   ;B;227200;2;
1058.00006;58LG   ;B;302800;1;
1058.00006;58LG   ;B;304900;3;
1058.00006;58LG   ;B;305500;2;
1058.00006;58LG   ;B;305800;3;
1058.00006;58LG   ;B;317500;3;
1058.00006;58LG   ;B;363700;3;
1058.00006;58LG   ;B;402300;3;
1058.00006;58LG   ;K;34400;2;
1058.00006;58LG   ;K;35400;2;
1058.00006;58LG   ;K;45700;2;
1058.00006;58LG   ;K;57400;1;
1058.00006;58LG   ;K;71500;1;
1058.00006;58LG   ;K;73600;2;
1058.00006;58LG   ;K;74700;1;
1058.00006;58LG   ;K;168600;2;
1058.00006;58LG   ;K;202600;2;
1058.00006;58LG   ;K;207300;2;
1058.00006;58LG   ;K;221500;2;
1058.00006;58LG   ;K;227500;1;
1058.00006;58LG   ;K;229700;2;
1058.00006;58LG   ;K;246900;1;
1058.00006;58LG   ;K;247300;2;
1058.00006;58LG   ;K;256600;1;
1058.00006;58LG   ;K;269700;2;
1058.00006;58LG   ;K;300800;1;
1058.00006;58LG   ;K;333400;2;
1058.00006;58LG   ;K;345300;2;
1058.00006;58LG   ;K;387000;1;
1058.00006;58LG   ;K;396800;1;
1058.00006;58LG   ;K;401400;2;
1058.00006;58LG   ;K;434800;1;
1058.00006;58LG   ;K;435300;1;
1058.00006;58LG   ;K;442400;2;
1058.00006;58LG   ;M;1000171;1;
1058.00006;58LG   ;M;1000283;1;
1058.00006;58LG   ;M;1000434;1;
1058.00006;58LG   ;M;1000447;1;
1058.00006;58LG   ;M;1000448;1;
1058.00006;58LG   ;M;1000499;1;
1058.00006;58LG   ;M;2000001;1;
1058.00006;58LG   ;M;2000002;1;
1058.00006;58LG   ;M;2000003;1;
1058.00006;58LG   ;S;59200;2;
1058.00006;58LG   ;S;121800;2;
1058.00006;58LG   ;S;122000;2;
1058.00006;58LG   ;S;220700;1;
1058.00006;58LG   ;S;243400;2;
1058.00006;58LG   ;S;349500;2;
1058.00006;58LG   ;S;354400;2;
1059;59G    ;B;25400;2;
1059;59G    ;B;60400;3;
1059;59G    ;B;60500;;delete
1059;59G    ;B;227200;1;
1059;59G    ;B;304900;1;
1059;59G    ;B;305500;2;
1059;59G    ;B;305800;3;
1059;59G    ;B;317500;3;
1059;59G    ;B;363700;3;
1059;59G    ;B;402300;3;
1059;59G    ;K;45700;0;
1059;59G    ;K;57400;1;
1059;59G    ;K;71500;1;
1059;59G    ;K;143300;2;
1059;59G    ;K;146795;2;
1059;59G    ;K;146800;0;
1059;59G    ;K;184800;2;
1059;59G    ;K;189300;2;
1059;59G    ;K;202600;2;
1059;59G    ;K;207300;1;
1059;59G    ;K;220500;0;
1059;59G    ;K;227500;0;
1059;59G    ;K;240600;1;
1059;59G    ;K;241900;2;
1059;59G    ;K;243500;0;
1059;59G    ;K;246700;2;
1059;59G    ;K;248300;2;
1059;59G    ;K;249700;2;
1059;59G    ;K;256600;1;
1059;59G    ;K;287300;2;
1059;59G    ;K;401400;2;
1059;59G    ;K;434500;1;
1059;59G    ;K;434800;1;
1059;59G    ;K;435300;1;
1059;59G    ;M;1000155;1;
1059;59G    ;M;1000171;1;
1059;59G    ;M;1000283;1;
1059;59G    ;M;1000284;1;
1059;59G    ;M;1000434;1;
1059;59G    ;M;1000447;1;
1059;59G    ;M;1000473;1;
1059;59G    ;M;1000499;1;
1059;59G    ;M;1000544;1;
1059;59G    ;M;2000001;1;
1059;59G    ;M;2000002;1;
1059;59G    ;S;121800;2;
1059;59G    ;S;220700;1;
1059;59G    ;S;243500;1;
1059;59G    ;S;243900;2;
1059;59G    ;S;345300;1;
1059;59G    ;S;349500;1;
1059;59G    ;S;354400;1;
1059;59G    ;S;402400;2;
1059.00001;59AG   ;B;100;0;
1059.00001;59AG   ;B;300;0;
1059.00001;59AG   ;B;600;0;
1059.00001;59AG   ;B;700;0;
1059.00001;59AG   ;B;800;0;
1059.00001;59AG   ;B;25200;0;
1059.00001;59AG   ;B;25300;0;
1059.00001;59AG   ;B;25400;1;
1059.00001;59AG   ;B;60400;3;
1059.00001;59AG   ;B;60500;;delete
1059.00001;59AG   ;B;96900;0;
1059.00001;59AG   ;B;97200;0;
1059.00001;59AG   ;B;165000;0;
1059.00001;59AG   ;B;174200;0;
1059.00001;59AG   ;B;217500;0;
1059.00001;59AG   ;B;227200;1;
1059.00001;59AG   ;B;287100;;delete
1059.00001;59AG   ;B;302800;0;
1059.00001;59AG   ;B;304900;2;
1059.00001;59AG   ;B;305800;0;
1059.00001;59AG   ;B;306100;0;
1059.00001;59AG   ;B;317100;0;
1059.00001;59AG   ;B;317300;0;
1059.00001;59AG   ;B;317500;0;
1059.00001;59AG   ;B;328400;0;
1059.00001;59AG   ;B;335900;0;
1059.00001;59AG   ;B;336000;0;
1059.00001;59AG   ;B;336100;0;
1059.00001;59AG   ;B;346500;;delete
1059.00001;59AG   ;B;362800;0;
1059.00001;59AG   ;B;363700;0;
1059.00001;59AG   ;B;402200;0;
1059.00001;59AG   ;B;402300;2;
1059.00001;59AG   ;B;402500;0;
1059.00001;59AG   ;B;413600;0;
1059.00001;59AG   ;B;421400;0;
1059.00001;59AG   ;B;421500;0;
1059.00001;59AG   ;B;432800;0;
1059.00001;59AG   ;K;1600;1;
1059.00001;59AG   ;K;3000;2;
1059.00001;59AG   ;K;4390;1;
1059.00001;59AG   ;K;5400;1;
1059.00001;59AG   ;K;9100;0;
1059.00001;59AG   ;K;55600;1;
1059.00001;59AG   ;K;57400;2;
1059.00001;59AG   ;K;71500;1;
1059.00001;59AG   ;K;106700;2;
1059.00001;59AG   ;K;107100;2;
1059.00001;59AG   ;K;112800;1;
1059.00001;59AG   ;K;134800;1;
1059.00001;59AG   ;K;143300;1;
1059.00001;59AG   ;K;143500;2;
1059.00001;59AG   ;K;146795;2;
1059.00001;59AG   ;K;189300;2;
1059.00001;59AG   ;K;193400;2;
1059.00001;59AG   ;K;202600;2;
1059.00001;59AG   ;K;207300;2;
1059.00001;59AG   ;K;241900;2;
1059.00001;59AG   ;K;249700;2;
1059.00001;59AG   ;K;256600;2;
1059.00001;59AG   ;K;259800;2;
1059.00001;59AG   ;K;262900;2;
1059.00001;59AG   ;K;287300;1;
1059.00001;59AG   ;K;297200;1;
1059.00001;59AG   ;K;340300;2;
1059.00001;59AG   ;K;345300;1;
1059.00001;59AG   ;K;354400;0;
1059.00001;59AG   ;K;359300;2;
1059.00001;59AG   ;K;375400;2;
1059.00001;59AG   ;K;400600;2;
1059.00001;59AG   ;K;401400;2;
1059.00001;59AG   ;K;408100;1;
1059.00001;59AG   ;K;409800;2;
1059.00001;59AG   ;K;434500;2;
1059.00001;59AG   ;K;434800;1;
1059.00001;59AG   ;K;435300;2;
1059.00001;59AG   ;K;437900;1;
1059.00001;59AG   ;K;449100;1;
1059.00001;59AG   ;M;1000155;1;
1059.00001;59AG   ;M;1000171;1;
1059.00001;59AG   ;M;1000283;1;
1059.00001;59AG   ;M;1000284;1;
1059.00001;59AG   ;M;1000289;1;
1059.00001;59AG   ;M;1000434;1;
1059.00001;59AG   ;M;1000447;1;
1059.00001;59AG   ;M;1000473;1;
1059.00001;59AG   ;M;1000499;1;
1059.00001;59AG   ;M;1000544;1;
1059.00001;59AG   ;S;220400;;delete
1059.00001;59AG   ;S;220700;2;
1059.00001;59AG   ;S;243500;1;
1059.00001;59AG   ;S;243900;2;
1059.00001;59AG   ;S;346000;0;
1059.00001;59AG   ;S;346200;0;
1059.00001;59AG   ;S;354400;1;
1059.00001;59AG   ;S;363100;2;
1059.00004;59EG   ;B;60400;2;
1059.00004;59EG   ;B;227200;1;
1059.00004;59EG   ;B;304900;1;
1059.00004;59EG   ;B;305500;2;
1059.00004;59EG   ;B;305800;3;
1059.00004;59EG   ;B;402300;2;
1059.00004;59EG   ;K;31800;1;
1059.00004;59EG   ;K;35400;2;
1059.00004;59EG   ;K;43100;1;
1059.00004;59EG   ;K;52000;1;
1059.00004;59EG   ;K;57400;2;
1059.00004;59EG   ;K;71400;2;
1059.00004;59EG   ;K;71500;1;
1059.00004;59EG   ;K;73600;1;
1059.00004;59EG   ;K;75200;2;
1059.00004;59EG   ;K;77200;2;
1059.00004;59EG   ;K;81595;2;
1059.00004;59EG   ;K;83100;2;
1059.00004;59EG   ;K;87200;1;
1059.00004;59EG   ;K;87400;1;
1059.00004;59EG   ;K;90300;2;
1059.00004;59EG   ;K;91200;2;
1059.00004;59EG   ;K;93900;1;
1059.00004;59EG   ;K;95800;0;
1059.00004;59EG   ;K;95900;2;
1059.00004;59EG   ;K;133700;1;
1059.00004;59EG   ;K;142500;1;
1059.00004;59EG   ;K;152400;1;
1059.00004;59EG   ;K;159800;2;
1059.00004;59EG   ;K;202600;2;
1059.00004;59EG   ;K;206300;2;
1059.00004;59EG   ;K;206400;1;
1059.00004;59EG   ;K;207300;2;
1059.00004;59EG   ;K;227400;1;
1059.00004;59EG   ;K;247300;2;
1059.00004;59EG   ;K;248300;1;
1059.00004;59EG   ;K;256600;1;
1059.00004;59EG   ;K;309000;2;
1059.00004;59EG   ;K;310500;2;
1059.00004;59EG   ;K;312700;1;
1059.00004;59EG   ;K;315800;2;
1059.00004;59EG   ;K;345300;2;
1059.00004;59EG   ;K;357400;2;
1059.00004;59EG   ;K;369400;1;
1059.00004;59EG   ;K;388200;2;
1059.00004;59EG   ;K;392200;1;
1059.00004;59EG   ;K;396100;2;
1059.00004;59EG   ;K;401400;2;
1059.00004;59EG   ;K;434800;1;
1059.00004;59EG   ;K;435300;1;
1059.00004;59EG   ;K;435700;2;
1059.00004;59EG   ;M;1000155;1;
1059.00004;59EG   ;M;1000171;1;
1059.00004;59EG   ;M;1000283;1;
1059.00004;59EG   ;M;1000434;1;
1059.00004;59EG   ;M;1000447;1;
1059.00004;59EG   ;M;1000499;1;
1059.00004;59EG   ;M;1000585;1;
1059.00004;59EG   ;M;2000001;1;
1059.00004;59EG   ;M;2000002;1;
1059.00004;59EG   ;S;121800;2;
1059.00004;59EG   ;S;220700;1;
1059.00004;59EG   ;S;243500;2;
1059.00004;59EG   ;S;305500;0;
1059.00004;59EG   ;S;357400;0;
1059.00004;59EG   ;S;402400;1;
1059.00014;59VG   ;B;25400;2;
1059.00014;59VG   ;B;60400;2;
1059.00014;59VG   ;B;60500;;delete
1059.00014;59VG   ;B;227200;1;
1059.00014;59VG   ;B;304900;1;
1059.00014;59VG   ;B;305500;2;
1059.00014;59VG   ;B;305800;3;
1059.00014;59VG   ;B;402300;2;
1059.00014;59VG   ;K;57400;2;
1059.00014;59VG   ;K;71500;1;
1059.00014;59VG   ;K;143300;1;
1059.00014;59VG   ;K;202600;2;
1059.00014;59VG   ;K;207300;1;
1059.00014;59VG   ;K;240600;2;
1059.00014;59VG   ;K;248300;1;
1059.00014;59VG   ;K;256600;2;
1059.00014;59VG   ;K;287300;2;
1059.00014;59VG   ;K;345300;1;
1059.00014;59VG   ;K;435300;2;
1059.00014;59VG   ;M;1000155;1;
1059.00014;59VG   ;M;1000171;1;
1059.00014;59VG   ;M;1000283;1;
1059.00014;59VG   ;M;1000289;1;
1059.00014;59VG   ;M;1000434;1;
1059.00014;59VG   ;M;1000447;1;
1059.00014;59VG   ;M;1000499;1;
1059.00014;59VG   ;S;220700;1;
1059.00014;59VG   ;S;243500;2;
1059.00014;59VG   ;S;354400;2;
1059.00014;59VG   ;S;434800;1;
1060.00001;60AG   ;B;100;0;
1060.00001;60AG   ;B;300;0;
1060.00001;60AG   ;B;600;0;
1060.00001;60AG   ;B;700;0;
1060.00001;60AG   ;B;800;0;
1060.00001;60AG   ;B;25200;0;
1060.00001;60AG   ;B;25300;0;
1060.00001;60AG   ;B;25400;3;
1060.00001;60AG   ;B;60400;3;
1060.00001;60AG   ;B;60500;;delete
1060.00001;60AG   ;B;96900;0;
1060.00001;60AG   ;B;97200;0;
1060.00001;60AG   ;B;165000;0;
1060.00001;60AG   ;B;174200;0;
1060.00001;60AG   ;B;217500;0;
1060.00001;60AG   ;B;227200;3;
1060.00001;60AG   ;B;287100;;delete
1060.00001;60AG   ;B;302800;1;
1060.00001;60AG   ;B;304900;0;
1060.00001;60AG   ;B;305800;0;
1060.00001;60AG   ;B;306100;0;
1060.00001;60AG   ;B;317100;0;
1060.00001;60AG   ;B;317300;0;
1060.00001;60AG   ;B;317500;0;
1060.00001;60AG   ;B;328400;0;
1060.00001;60AG   ;B;335900;0;
1060.00001;60AG   ;B;336000;0;
1060.00001;60AG   ;B;336100;0;
1060.00001;60AG   ;B;346500;;delete
1060.00001;60AG   ;B;362800;0;
1060.00001;60AG   ;B;363700;3;
1060.00001;60AG   ;B;402200;0;
1060.00001;60AG   ;B;402300;2;
1060.00001;60AG   ;B;402500;0;
1060.00001;60AG   ;B;413600;0;
1060.00001;60AG   ;B;421400;0;
1060.00001;60AG   ;B;421500;0;
1060.00001;60AG   ;B;432800;0;
1060.00001;60AG   ;K;1600;1;
1060.00001;60AG   ;K;3000;2;
1060.00001;60AG   ;K;4390;1;
1060.00001;60AG   ;K;5400;1;
1060.00001;60AG   ;K;9100;0;
1060.00001;60AG   ;K;55600;1;
1060.00001;60AG   ;K;55700;2;
1060.00001;60AG   ;K;57400;2;
1060.00001;60AG   ;K;62500;1;
1060.00001;60AG   ;K;71500;2;
1060.00001;60AG   ;K;106700;2;
1060.00001;60AG   ;K;107100;0;
1060.00001;60AG   ;K;112500;2;
1060.00001;60AG   ;K;112800;1;
1060.00001;60AG   ;K;113400;2;
1060.00001;60AG   ;K;132600;0;
1060.00001;60AG   ;K;132650;2;
1060.00001;60AG   ;K;134800;2;
1060.00001;60AG   ;K;143100;2;
1060.00001;60AG   ;K;143300;1;
1060.00001;60AG   ;K;143500;2;
1060.00001;60AG   ;K;189300;2;
1060.00001;60AG   ;K;193400;2;
1060.00001;60AG   ;K;202600;2;
1060.00001;60AG   ;K;207300;1;
1060.00001;60AG   ;K;241900;2;
1060.00001;60AG   ;K;246700;2;
1060.00001;60AG   ;K;248300;2;
1060.00001;60AG   ;K;249700;2;
1060.00001;60AG   ;K;251400;2;
1060.00001;60AG   ;K;252400;2;
1060.00001;60AG   ;K;265700;2;
1060.00001;60AG   ;K;282400;2;
1060.00001;60AG   ;K;287300;1;
1060.00001;60AG   ;K;297200;1;
1060.00001;60AG   ;K;298400;2;
1060.00001;60AG   ;K;325200;2;
1060.00001;60AG   ;K;326000;2;
1060.00001;60AG   ;K;336500;2;
1060.00001;60AG   ;K;340300;2;
1060.00001;60AG   ;K;345300;2;
1060.00001;60AG   ;K;359300;2;
1060.00001;60AG   ;K;375400;2;
1060.00001;60AG   ;K;389800;2;
1060.00001;60AG   ;K;400600;2;
1060.00001;60AG   ;K;408100;1;
1060.00001;60AG   ;K;409800;1;
1060.00001;60AG   ;K;434800;1;
1060.00001;60AG   ;K;435300;2;
1060.00001;60AG   ;K;437900;1;
1060.00001;60AG   ;K;444100;2;
1060.00001;60AG   ;K;449100;1;
1060.00001;60AG   ;M;1000171;1;
1060.00001;60AG   ;M;1000283;1;
1060.00001;60AG   ;M;1000284;1;
1060.00001;60AG   ;M;1000289;1;
1060.00001;60AG   ;M;1000427;1;
1060.00001;60AG   ;M;1000434;1;
1060.00001;60AG   ;M;1000447;1;
1060.00001;60AG   ;M;1000473;1;
1060.00001;60AG   ;M;1000499;1;
1060.00001;60AG   ;M;1000544;1;
1060.00001;60AG   ;S;122200;0;
1060.00001;60AG   ;S;349500;1;
1060.00001;60AG   ;S;354400;1;
1060.00001;60AG   ;S;363100;2;
1060.00001;60AG   ;S;368400;1;
1060.1;60*G   ;B;800;2;
1060.1;60*G   ;B;25400;2;
1060.1;60*G   ;B;60400;3;
1060.1;60*G   ;B;227200;3;
1060.1;60*G   ;B;302800;1;
1060.1;60*G   ;B;305500;2;
1060.1;60*G   ;B;305800;3;
1060.1;60*G   ;B;317500;3;
1060.1;60*G   ;B;363700;3;
1060.1;60*G   ;B;402200;2;
1060.1;60*G   ;B;402300;2;
1060.1;60*G   ;K;1600;2;
1060.1;60*G   ;K;3000;2;
1060.1;60*G   ;K;3300;2;
1060.1;60*G   ;K;4390;2;
1060.1;60*G   ;K;5400;2;
1060.1;60*G   ;K;5500;1;
1060.1;60*G   ;K;10400;2;
1060.1;60*G   ;K;51500;2;
1060.1;60*G   ;K;52000;1;
1060.1;60*G   ;K;55700;2;
1060.1;60*G   ;K;57400;2;
1060.1;60*G   ;K;62500;2;
1060.1;60*G   ;K;63900;0;
1060.1;60*G   ;K;64000;2;
1060.1;60*G   ;K;64200;2;
1060.1;60*G   ;K;71400;1;
1060.1;60*G   ;K;71500;2;
1060.1;60*G   ;K;75200;2;
1060.1;60*G   ;K;78800;2;
1060.1;60*G   ;K;79600;2;
1060.1;60*G   ;K;86100;2;
1060.1;60*G   ;K;87200;1;
1060.1;60*G   ;K;87500;1;
1060.1;60*G   ;K;90300;2;
1060.1;60*G   ;K;94700;2;
1060.1;60*G   ;K;99200;1;
1060.1;60*G   ;K;106700;2;
1060.1;60*G   ;K;107100;2;
1060.1;60*G   ;K;112800;2;
1060.1;60*G   ;K;124300;2;
1060.1;60*G   ;K;132600;0;
1060.1;60*G   ;K;132650;2;
1060.1;60*G   ;K;134800;2;
1060.1;60*G   ;K;143100;2;
1060.1;60*G   ;K;143300;2;
1060.1;60*G   ;K;143500;2;
1060.1;60*G   ;K;152400;0;
1060.1;60*G   ;K;173800;2;
1060.1;60*G   ;K;179300;2;
1060.1;60*G   ;K;182700;1;
1060.1;60*G   ;K;193400;2;
1060.1;60*G   ;K;197900;2;
1060.1;60*G   ;K;202600;2;
1060.1;60*G   ;K;207300;1;
1060.1;60*G   ;K;208900;2;
1060.1;60*G   ;K;221500;2;
1060.1;60*G   ;K;226000;2;
1060.1;60*G   ;K;241900;0;
1060.1;60*G   ;K;246700;2;
1060.1;60*G   ;K;248300;1;
1060.1;60*G   ;K;249700;2;
1060.1;60*G   ;K;251400;2;
1060.1;60*G   ;K;252400;2;
1060.1;60*G   ;K;256600;2;
1060.1;60*G   ;K;256900;2;
1060.1;60*G   ;K;270100;2;
1060.1;60*G   ;K;282400;2;
1060.1;60*G   ;K;287300;1;
1060.1;60*G   ;K;292600;2;
1060.1;60*G   ;K;292700;2;
1060.1;60*G   ;K;295700;2;
1060.1;60*G   ;K;297200;2;
1060.1;60*G   ;K;302400;2;
1060.1;60*G   ;K;313700;2;
1060.1;60*G   ;K;316800;2;
1060.1;60*G   ;K;325200;2;
1060.1;60*G   ;K;326000;2;
1060.1;60*G   ;K;336500;2;
1060.1;60*G   ;K;339300;2;
1060.1;60*G   ;K;340300;2;
1060.1;60*G   ;K;345300;2;
1060.1;60*G   ;K;345400;2;
1060.1;60*G   ;K;357400;2;
1060.1;60*G   ;K;359300;2;
1060.1;60*G   ;K;369100;2;
1060.1;60*G   ;K;371600;2;
1060.1;60*G   ;K;375400;2;
1060.1;60*G   ;K;392200;2;
1060.1;60*G   ;K;400600;2;
1060.1;60*G   ;K;401400;2;
1060.1;60*G   ;K;408095;0;
1060.1;60*G   ;K;408100;2;
1060.1;60*G   ;K;430600;2;
1060.1;60*G   ;K;434800;1;
1060.1;60*G   ;K;435300;2;
1060.1;60*G   ;K;435700;1;
1060.1;60*G   ;K;436700;1;
1060.1;60*G   ;K;437900;2;
1060.1;60*G   ;K;444100;2;
1060.1;60*G   ;K;449100;2;
1060.1;60*G   ;K;451600;2;
1060.1;60*G   ;M;1000146;2;
1060.1;60*G   ;M;1000171;2;
1060.1;60*G   ;M;1000283;2;
1060.1;60*G   ;M;1000284;2;
1060.1;60*G   ;M;1000289;2;
1060.1;60*G   ;M;1000434;2;
1060.1;60*G   ;M;1000447;2;
1060.1;60*G   ;M;1000473;2;
1060.1;60*G   ;M;1000499;2;
1060.1;60*G   ;M;1000585;2;
1060.1;60*G   ;S;121600;2;
1060.1;60*G   ;S;133600;2;
1060.1;60*G   ;S;220400;;delete
1060.1;60*G   ;S;243400;1;
1060.1;60*G   ;S;243900;1;
1060.1;60*G   ;S;244200;2;
1060.1;60*G   ;S;349500;1;
1060.1;60*G   ;S;354400;1;
1060.1;60*G   ;S;368400;1;
1060.1;60*G   ;S;402400;1;
1060.1;60*G   ;S;444300;2;
1067;67G    ;B;60400;3;
1067;67G    ;B;302800;3;
1067;67G    ;B;305500;1;
1067;67G    ;B;305800;3;
1067;67G    ;B;402200;2;
1067;67G    ;B;402300;3;
1067;67G    ;K;35200;2;
1067;67G    ;K;35400;2;
1067;67G    ;K;38900;2;
1067;67G    ;K;43100;1;
1067;67G    ;K;52000;2;
1067;67G    ;K;57400;2;
1067;67G    ;K;62000;1;
1067;67G    ;K;63900;0;
1067;67G    ;K;64000;2;
1067;67G    ;K;64200;0;
1067;67G    ;K;68600;2;
1067;67G    ;K;71400;1;
1067;67G    ;K;76800;2;
1067;67G    ;K;77100;2;
1067;67G    ;K;77200;2;
1067;67G    ;K;81595;1;
1067;67G    ;K;81600;0;
1067;67G    ;K;83100;2;
1067;67G    ;K;86100;0;
1067;67G    ;K;87500;2;
1067;67G    ;K;88800;1;
1067;67G    ;K;90300;2;
1067;67G    ;K;93900;2;
1067;67G    ;K;95800;0;
1067;67G    ;K;95900;2;
1067;67G    ;K;99200;2;
1067;67G    ;K;100000;1;
1067;67G    ;K;101800;2;
1067;67G    ;K;101900;2;
1067;67G    ;K;102000;2;
1067;67G    ;K;118800;2;
1067;67G    ;K;133700;2;
1067;67G    ;K;142500;2;
1067;67G    ;K;149600;1;
1067;67G    ;K;152400;1;
1067;67G    ;K;173800;0;
1067;67G    ;K;182700;2;
1067;67G    ;K;189100;2;
1067;67G    ;K;191000;2;
1067;67G    ;K;191200;2;
1067;67G    ;K;192800;2;
1067;67G    ;K;193200;2;
1067;67G    ;K;193300;2;
1067;67G    ;K;194900;2;
1067;67G    ;K;197900;2;
1067;67G    ;K;206300;2;
1067;67G    ;K;206400;1;
1067;67G    ;K;207300;2;
1067;67G    ;K;221500;2;
1067;67G    ;K;227400;1;
1067;67G    ;K;227700;1;
1067;67G    ;K;228100;2;
1067;67G    ;K;244400;1;
1067;67G    ;K;247300;2;
1067;67G    ;K;248300;2;
1067;67G    ;K;256500;2;
1067;67G    ;K;256600;2;
1067;67G    ;K;256900;2;
1067;67G    ;K;257900;0;
1067;67G    ;K;263300;2;
1067;67G    ;K;270100;2;
1067;67G    ;K;286800;2;
1067;67G    ;K;302400;0;
1067;67G    ;K;308400;2;
1067;67G    ;K;309000;2;
1067;67G    ;K;312700;1;
1067;67G    ;K;315800;2;
1067;67G    ;K;325200;2;
1067;67G    ;K;327900;2;
1067;67G    ;K;334700;2;
1067;67G    ;K;345400;2;
1067;67G    ;K;357400;2;
1067;67G    ;K;369400;1;
1067;67G    ;K;377100;2;
1067;67G    ;K;392200;1;
1067;67G    ;K;401400;2;
1067;67G    ;K;406100;2;
1067;67G    ;K;415000;1;
1067;67G    ;K;415100;2;
1067;67G    ;K;434500;2;
1067;67G    ;K;434800;2;
1067;67G    ;K;435300;1;
1067;67G    ;K;435700;2;
1067;67G    ;K;436700;2;
1067;67G    ;K;444100;0;
1067;67G    ;K;448500;2;
1067;67G    ;M;1000171;2;
1067;67G    ;M;1000283;2;
1067;67G    ;M;1000289;2;
1067;67G    ;M;1000427;2;
1067;67G    ;M;1000434;2;
1067;67G    ;M;1000447;2;
1067;67G    ;M;1000473;2;
1067;67G    ;M;1000499;2;
1067;67G    ;M;2000002;2;
1067;67G    ;S;29300;1;
1067;67G    ;S;59200;1;
1067;67G    ;S;122000;2;
1067;67G    ;S;122200;0;
1067;67G    ;S;133600;2;
1067;67G    ;S;194000;2;
1067;67G    ;S;220400;;delete
1067;67G    ;S;220700;1;
1067;67G    ;S;238100;2;
1067;67G    ;S;243400;2;
1067;67G    ;S;243500;2;
1067;67G    ;S;243900;2;
1067;67G    ;S;305500;0;
1067;67G    ;S;343500;2;
1067;67G    ;S;346000;0;
1067;67G    ;S;349500;2;
1067;67G    ;S;357400;0;
1067;67G    ;S;402400;2;
1067;67G    ;S;444300;2;
1069;69G    ;B;60400;3;
1069;69G    ;B;60500;;delete
1069;69G    ;B;227200;3;
1069;69G    ;B;302800;3;
1069;69G    ;B;305500;1;
1069;69G    ;B;305800;3;
1069;69G    ;B;363700;3;
1069;69G    ;B;402200;2;
1069;69G    ;B;402300;3;
1069;69G    ;K;5500;2;
1069;69G    ;K;35400;2;
1069;69G    ;K;43000;2;
1069;69G    ;K;43100;1;
1069;69G    ;K;51500;2;
1069;69G    ;K;52000;1;
1069;69G    ;K;57400;2;
1069;69G    ;K;64200;0;
1069;69G    ;K;68600;2;
1069;69G    ;K;71400;2;
1069;69G    ;K;71500;2;
1069;69G    ;K;73600;2;
1069;69G    ;K;75200;2;
1069;69G    ;K;81595;2;
1069;69G    ;K;81600;0;
1069;69G    ;K;83100;1;
1069;69G    ;K;86100;0;
1069;69G    ;K;87200;1;
1069;69G    ;K;87400;2;
1069;69G    ;K;88800;2;
1069;69G    ;K;93900;2;
1069;69G    ;K;99200;2;
1069;69G    ;K;132600;0;
1069;69G    ;K;132650;2;
